"2010" "2015" "2020" "2025" "2030" "2035" "2040" "2045" "2050" "2055" "2060" "2065" "2070" "2075" "2080" "2085" "2090" "2095" "2100" "2105" "2110" "2115" "2120" "2125" "2130" "2135" "2140" "2145" "2150" "2155" "2160" "2165" "2170" "2175" "2180" "2185" "2190" "2195" "2200" "2205" "2210" "2215" "2220" "2225" "2230" "2235" "2240" "2245" "2250" "2255" "2260" "2265" "2270" "2275" "2280" "2285" "2290" "2295" "2300" "2305"
0.0390000008046627 0.280031114816666 0.345509052276611 0.411084353923798 0.445945471525192 0.501435697078705 0.574092090129852 0.67363828420639 0.752445757389069 0.856624484062195 0.922134816646576 0.998029351234436 0.996311843395233 0.999556422233582 0.99668151140213 0.989574372768402 0.999557077884674 0.986867606639862 0.994859874248505 0.981429398059845 0.971583008766174 0.982697486877441 0.986035645008087 0.971416294574738 0.994889795780182 0.992548406124115 0.991346478462219 0.986280918121338 0.991995096206665 1.06062006950378 1.05943977832794 0.906481444835663 0.937424838542938 1.05207026004791 1.11126935482025 0.876438140869141 1.18366098403931 0.916057348251343 1.16967272758484 0.730824530124664 1.1726188659668 0.77816504240036 1.09898042678833 1.12113976478577 1.17666602134705 1.03111171722412 0.974385976791382 1.19591522216797 1.19307947158813 1.17156052589417 1.17290282249451 1.14766907691956 1.13788938522339 0.990971267223358 0.997013032436371 1.07088780403137 1.05250096321106 0.676821827888489 0.235388606786728 0.0383518598973751
0.0390000008046627 0.252448171377182 0.297102779150009 0.334632128477097 0.41173842549324 0.458485126495361 0.487065672874451 0.583336174488068 0.634357392787933 0.707108795642853 0.799389898777008 0.940826177597046 0.946167051792145 0.968703866004944 0.964826583862305 0.959497511386871 0.971555054187775 0.961970925331116 0.957785367965698 0.955067873001099 0.94730281829834 0.966959238052368 0.957590878009796 0.982913494110107 0.961555480957031 0.969492316246033 0.967711687088013 0.964358508586884 0.977171778678894 1.02839803695679 0.91927969455719 1.17986476421356 0.796231269836426 1.16570639610291 0.935350656509399 1.1396164894104 0.852529644966125 1.17621088027954 0.833283662796021 1.10578489303589 1.15205657482147 0.781462848186493 1.16716420650482 1.1971355676651 1.14259469509125 1.18716788291931 1.0822126865387 1.1473799943924 1.18537795543671 1.15609693527222 1.12097597122192 1.18420851230621 0.766469478607178 0.973205268383026 1.00308179855347 0.711855411529541 0.944815993309021 0.506543278694153 0.350876241922379 0.0823106616735458
0.0390000008046627 0.236822962760925 0.284516960382462 0.338032364845276 0.38761842250824 0.416273385286331 0.482301563024521 0.551276385784149 0.577660143375397 0.704128324985504 0.739503026008606 0.886930227279663 0.869947791099548 0.946016907691956 0.949374794960022 0.946999430656433 0.961846888065338 0.942823767662048 0.952788531780243 0.930715560913086 0.959570288658142 0.942754328250885 0.967733323574066 0.978696227073669 0.977242529392242 0.988630533218384 0.988790273666382 0.973116755485535 0.989706337451935 1.07494425773621 1.18095576763153 1.13356351852417 1.17492389678955 1.18399202823639 1.17236590385437 1.17881965637207 1.15425944328308 1.18706464767456 1.1958829164505 1.18623626232147 1.18378937244415 1.17897021770477 1.19221830368042 1.14986050128937 1.07623529434204 1.13745129108429 1.17290329933167 1.19778287410736 1.17483794689178 1.15895962715149 1.17630338668823 1.18044686317444 0.758508384227753 0.961183786392212 1.06075978279114 0.856723725795746 0.767271935939789 0.565745770931244 0.305465400218964 0.00196407292969525
0.0390000008046627 0.228125914931297 0.260468512773514 0.330566883087158 0.37374746799469 0.426246583461761 0.456990838050842 0.569701254367828 0.585410177707672 0.712678253650665 0.761568069458008 0.83970046043396 0.892281889915466 0.954930663108826 0.941942930221558 0.953570306301117 0.96470832824707 0.945927917957306 0.941635251045227 0.948248207569122 0.944952428340912 0.940823972225189 0.947261452674866 0.972387850284576 0.962268829345703 0.975160419940948 0.968721449375153 0.956374764442444 0.995497703552246 1.00542604923248 0.987421691417694 1.01804530620575 0.966793656349182 1.01148581504822 0.90372622013092 1.16134464740753 1.07377111911774 0.882544636726379 1.18789327144623 1.16897487640381 1.18027102947235 1.16056489944458 1.19256806373596 1.19931817054749 1.12782871723175 1.11324238777161 1.19728899002075 1.16604387760162 1.19465470314026 1.18630146980286 1.13183403015137 1.163130402565 1.18183481693268 1.06373047828674 0.841409504413605 0.845425605773926 0.60354471206665 0.651533544063568 0.347028911113739 0.0100881839171052
0.0390000008046627 0.118083588778973 0.137949600815773 0.152273416519165 0.155188456177711 0.168825641274452 0.173744589090347 0.207445785403252 0.207548409700394 0.254220753908157 0.24043470621109 0.243145748972893 0.283639520406723 0.300124228000641 0.269976198673248 0.33511209487915 0.377802789211273 0.350472629070282 0.345422446727753 0.349394291639328 0.384367734193802 0.413781464099884 0.467076271772385 0.426428437232971 0.451456487178802 0.432472616434097 0.447515279054642 0.477827131748199 0.478047400712967 0.532203197479248 0.514226734638214 0.53915148973465 0.483282268047333 0.491901516914368 0.572775840759277 0.514232456684113 0.553331673145294 0.589648008346558 0.622838258743286 0.70674604177475 0.600700795650482 0.693636655807495 0.632599592208862 0.739494144916534 0.718466997146606 0.794822573661804 0.717986524105072 0.775574266910553 0.6361403465271 0.94733738899231 0.57390832901001 0.836095452308655 0.866406202316284 0.748142182826996 0.831873655319214 0.659831881523132 0.725707113742828 0.541342854499817 0.43784299492836 0.0229170303791761
0.0390000008046627 0.301273882389069 0.352370321750641 0.423373699188232 0.467709124088287 0.497734636068344 0.606542646884918 0.710570752620697 0.793846547603607 0.87536609172821 1 1 1 1 1 1 1 1 1 1 1 0.95220273733139 0.989153146743774 1 1 0.997670412063599 0.997460722923279 1 0.998418271541595 0.996497988700867 0.963900685310364 1.0083692073822 1.00545215606689 1.12832367420197 1.13029944896698 1.08511912822723 1.15276420116425 1.17831373214722 1.07034182548523 1.1959433555603 1.06677651405334 1.18376016616821 0.952177107334137 1.1575608253479 1.15577507019043 1.04224538803101 1.18211305141449 0.790594160556793 1.195521235466 1.13709342479706 1.20000004768372 0.853908061981201 0.986543595790863 1.17248821258545 0.70110023021698 0.740918457508087 0.829918384552002 0.532694816589355 0.323330670595169 0.0756358355283737
0.0390000008046627 0.13108292222023 0.141822323203087 0.157577782869339 0.175958260893822 0.181304663419724 0.19870400428772 0.211384534835815 0.22796231508255 0.270156025886536 0.266004085540771 0.280862927436829 0.321669489145279 0.324509978294373 0.315892219543457 0.334807276725769 0.393688708543777 0.38427945971489 0.370187044143677 0.398148059844971 0.437562555074692 0.439358830451965 0.498490929603577 0.467808604240417 0.516361832618713 0.463215738534927 0.508656859397888 0.539194107055664 0.557494640350342 0.596113383769989 0.591232180595398 0.63052886724472 0.579281091690063 0.56704193353653 0.636205017566681 0.575071752071381 0.559078276157379 0.642441213130951 0.636816143989563 0.727036952972412 0.62714296579361 0.717794060707092 0.695690393447876 0.770801663398743 0.757450103759766 0.830450296401978 0.768234312534332 0.780431926250458 0.692137897014618 0.944226920604706 0.592870950698853 0.91393119096756 0.85294646024704 0.747973144054413 0.922387599945068 0.684145212173462 0.855510115623474 0.588955283164978 0.404060900211334 0.0366489104926586
0.0390000008046627 0.0966147854924202 0.112302847206593 0.117686361074448 0.124115012586117 0.134771794080734 0.147615849971771 0.167490378022194 0.187737450003624 0.186883687973022 0.20407323539257 0.211783707141876 0.246050700545311 0.255799442529678 0.246880754828453 0.291945427656174 0.329274475574493 0.315292984247208 0.35684934258461 0.353249579668045 0.310368269681931 0.379631012678146 0.444969862699509 0.398947894573212 0.43694132566452 0.484850913286209 0.458035707473755 0.470334380865097 0.552947521209717 0.581265866756439 0.57146805524826 0.575312077999115 0.557841658592224 0.659190833568573 0.683735907077789 0.605602979660034 0.710504651069641 0.743074834346771 0.719436943531036 0.825661420822144 0.822248935699463 0.843372583389282 0.811501204967499 0.939441204071045 0.858184099197388 0.972368001937866 0.982133269309998 0.930259048938751 0.952027559280396 0.962018132209778 1.0087810754776 0.953987061977386 1.07851493358612 0.962195038795471 0.951701045036316 0.943231701850891 0.916466653347015 0.745548963546753 0.416333377361298 0.0630850791931152
0.0390000008046627 0.305389553308487 0.36408993601799 0.423434317111969 0.485921829938889 0.539702951908112 0.625847280025482 0.667161405086517 0.77446049451828 0.834258198738098 0.956911444664001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.20000004768372 1.20000004768372 1.20000004768372 1.20000004768372 1.20000004768372 1.20000004768372 1.19358730316162 1.20000004768372 1.20000004768372 1.20000004768372 1.20000004768372 1.20000004768372 1.1974790096283 1.20000004768372 1.12613701820374 1.08607602119446 1.05068278312683 1.09225964546204 0.997472882270813 1.18660390377045 1.1308821439743 1.20000004768372 0.966546595096588 1.13111531734467 0.91783195734024 0.989161610603333 1.01977252960205 0.661011517047882 0.520604848861694 0.178740993142128 0.0312505066394806
0.0390000008046627 0.118310533463955 0.127344638109207 0.150775447487831 0.152414053678513 0.172225251793861 0.173959568142891 0.20555654168129 0.224093288183212 0.234236776828766 0.246669262647629 0.268996596336365 0.304423987865448 0.330033540725708 0.30187252163887 0.340876191854477 0.398028373718262 0.379869252443314 0.389479279518127 0.393420964479446 0.404156535863876 0.450740158557892 0.498207986354828 0.482689797878265 0.510694622993469 0.543310284614563 0.539506554603577 0.583387017250061 0.573643505573273 0.600899457931519 0.587614774703979 0.619316220283508 0.617663860321045 0.691189229488373 0.691570997238159 0.664915204048157 0.709649682044983 0.713283956050873 0.756166219711304 0.821079790592194 0.733493149280548 0.766299247741699 0.777716219425201 0.813932538032532 0.829941213130951 0.904153943061829 0.907886922359467 0.892631411552429 0.806879043579102 0.956037759780884 0.889219462871552 0.878564298152924 0.931420207023621 0.970361411571503 0.925282299518585 0.848686158657074 0.76685357093811 0.681835353374481 0.534927010536194 0.0231533106416464
0.0390000008046627 0.103496223688126 0.108774043619633 0.120806567370892 0.139681398868561 0.132022023200989 0.141298770904541 0.160226285457611 0.169898808002472 0.214633196592331 0.189258247613907 0.21681934595108 0.247578471899033 0.260602682828903 0.232378005981445 0.254867672920227 0.310850828886032 0.316091686487198 0.28066822886467 0.327315390110016 0.339842230081558 0.335110187530518 0.384120166301727 0.360682040452957 0.349082082509995 0.353835135698318 0.373767018318176 0.389445722103119 0.378485769033432 0.415238976478577 0.361632317304611 0.444172710180283 0.356160193681717 0.408898919820786 0.473454743623734 0.42021107673645 0.408466368913651 0.49795851111412 0.53865385055542 0.626144111156464 0.487962245941162 0.600133657455444 0.54906165599823 0.642276465892792 0.631860613822937 0.73453164100647 0.705421507358551 0.664188861846924 0.577812492847443 0.917363345623016 0.473291605710983 0.789884924888611 0.833816170692444 0.682879328727722 0.814477980136871 0.588287591934204 0.833514332771301 0.557287096977234 0.456769973039627 0.000319409125950187
0.0390000008046627 0.0955539867281914 0.108404219150543 0.117231167852879 0.130375653505325 0.128133118152618 0.139829143881798 0.159321531653404 0.165338918566704 0.173497796058655 0.186102688312531 0.198841437697411 0.238323479890823 0.257940083742142 0.246309295296669 0.275204539299011 0.333075433969498 0.291796118021011 0.337583839893341 0.362013965845108 0.330845892429352 0.388382017612457 0.44989800453186 0.417874574661255 0.455493897199631 0.483398735523224 0.479121953248978 0.480006247758865 0.560849010944366 0.533133924007416 0.561754167079926 0.587148785591125 0.561322152614594 0.633704841136932 0.660965383052826 0.654516160488129 0.708735346794128 0.747848808765411 0.729596078395844 0.84778219461441 0.848291873931885 0.84819507598877 0.84310519695282 0.939882934093475 0.889879822731018 0.985747754573822 0.97005307674408 0.958095252513885 0.986962556838989 0.999277830123901 0.983559012413025 0.973056793212891 1.07031273841858 1.02322065830231 0.989368915557861 0.880860269069672 0.879889011383057 0.749850988388062 0.51243782043457 0.041492510586977
