BGE PTEMP DAM ABATE COLOR
-1.80506662838391 0 2.57533837715766 0.363077868988786 #8868FF
-1.93259190229678 0 3.36048287295882 0.213552020950565 #988AFF
-1.89255677657574 0 3.38599544925067 0.222765324057568 #9580FF
-2.0019006636488 0 3.77832852126846 0.156285058949274 #979AFF
-2.04824450638481 0 4.32050748398564 0.10428361548071 #95A4FF
-2.05564275572681 0 4.40699690141597 0.0985650339580671 #94A5FF
-2.02690245052275 0 3.97682536058843 0.133316900141016 #969FFF
-1.80952535606058 0 2.66416616513079 0.345084017134545 #8969FF
-2.09163785257835 0 4.37892827159375 0.0936565185754982 #90ACFF
-1.75077578435634 0 2.19040825998647 0.466642032433605 #7B58FF
-2.00697131649379 0 4.12464700118019 0.126527354453015 #979BFF
-1.85073503034983 0 2.94291996543862 0.287579807316861 #9075FF
-1.8616449430384 0 3.19844427185323 0.256475204061028 #9278FF
-2.15790162749232 0 4.84560299051214 0.0600385229456682 #86B8FB
-1.88466601151491 17 1.16199822339204 1.07727901805664 #947EFF
-1.7842844938565 0 2.43550862508733 0.397518845261488 #8462FF
-1.88522932450765 17 1.09075748005284 1.11932137431991 #947EFF
-1.92925877316519 23 1.1296105007372 1.1373616283429 #9789FF
-1.99591576249807 0 3.83805161543566 0.150200349947973 #9898FF
-1.99290344430421 0 4.00024169473839 0.138024726435504 #9898FF
-2.11050596290132 0 4.51783204076164 0.0823544969203783 #8DB0FF
-2.00443670622719 0 3.72910165006591 0.162174248187366 #979AFF
-1.98872978006985 0 3.85335725282615 0.149952278349651 #9897FF
-1.99621783934119 0 3.90349154414177 0.144264571049551 #9898FF
-2.12645377667899 0 4.58256327293526 0.0768115785214883 #8BB3FF
-2.10464753599116 51 1.05501760623565 1.32463004120887 #8EAFFF
-2.20808812358428 0 5.14465272352396 0.0434325127163728 #7CC1EB
-1.85959251070207 0 2.92588797025689 0.288217721166873 #9177FF
-2.08610642463543 0 4.48618585919323 0.087690968738948 #91ABFF
-1.92982531871009 0 3.40810069657878 0.207506721577875 #9789FF
-2.15849886045236 0 4.73338900862213 0.0657536427250704 #86B9FA
-2.07639554715067 46 1.08559079368251 1.28614805665944 #92A9FF
-1.9741114249398 29 1.1439177889766 1.168752473233 #9893FF
-1.79934382350579 0 2.63643331160549 0.355961322214865 #8766FF
-1.85449666226505 0 3.03053052637748 0.275540543758294 #9176FF
-2.04099956685813 0 4.15931915052131 0.116051158433728 #95A2FF
-2.02702463835098 37 1.14194482406345 1.2169531226998 #969FFF
-2.07773023249458 0 4.3217370824917 0.0992924139231802 #92AAFF
-2.01282449717184 0 4.002825985423 0.132873336537843 #979CFF
-2.0267333524022 0 4.11549206916926 0.121382440356862 #969FFF
-1.73966702962978 1 2.05519492267089 0.538044629667154 #7855FF
-1.95756652070556 0 3.67794381917803 0.172562477057075 #9890FF
-1.71782801024483 1 1.81924985147154 0.603574240863219 #714EFF
-2.00303535364079 0 3.82929446803341 0.150388924959203 #979AFF
-1.74547512755421 1 2.11616150648855 0.527105095845876 #7A56FF
-2.20116669121031 69 0.915337409949984 1.46486532556032 #7DC0ED
-2.53595855648117 96 0.758559584265727 1.79422304621795 #25E870
-2.02061815005306 36 1.14444026187731 1.21439455513541 #979EFF
-2.03200107248225 0 3.97254888350011 0.133394516950097 #96A0FF
-2.01371063096585 0 3.93141112000132 0.138836110639903 #979CFF
-1.93018123003015 23 1.14459814278675 1.12993514566043 #9789FF
-2.06491648463409 0 4.26428180272204 0.104850256389334 #93A7FF
-1.89181871487991 0 3.24678179735591 0.235529091108493 #957FFF
-2.11413738616055 0 4.51709029262561 0.0824455771954119 #8DB1FF
-4.06246734398137 100 0.48223378458193 2.97881129160444 #FFCD04
-2.22862186757065 0 5.09949401821434 0.0435577590172879 #77C4E4
-2.11192870160106 0 4.43552538299654 0.0882404747515168 #8DB0FF
-2.13600788160166 57 1.00375840272638 1.36901370152027 #8AB5FF
-1.83161652975952 11 1.23193718926904 0.998211489815666 #8D6FFF
-1.82009495730466 0 2.80365563157251 0.321238569143275 #8B6CFF
-2.01994842450672 0 3.92609123031519 0.139014764541789 #979EFF
-1.89605965395054 16 1.4303013047088 0.991310495098091 #9581FF
-2.15756093550337 0 4.64635199260411 0.0714708840356315 #86B8FB
-2.06205988868096 41 0.905185876561691 1.37125621466092 #93A6FF
-2.4150623444213 92 0.741954541124004 1.72490063375286 #46DD9F
-1.96749028877701 0 3.6536981524885 0.172966943521986 #9892FF
-1.84779489111815 0 3.01735538724347 0.280757397380554 #9074FF
-1.97248095799523 26 0.972923251739114 1.26373403572741 #9893FF
-2.1537372560041 0 4.73681478114293 0.065670959677021 #87B8FC
-1.77133842621375 0 2.37777077345853 0.414384805305601 #815EFF
-2.07067577791409 0 4.33709891084691 0.0990846888223015 #92A8FF
-1.88561779845993 0 3.28118780675857 0.234878700862569 #947EFF
-1.84216369828445 0 2.84269918540545 0.3052642367521 #8F72FF
-1.94408423673054 0 3.66275320015593 0.177749108736282 #988CFF
-1.86597327471842 0 2.95513966488268 0.282524157057117 #9279FF
-1.94093087153391 0 3.60495666803888 0.183736348878506 #988CFF
-1.85379599723154 0 2.98034319291917 0.281843141250162 #9176FF
-2.12162625124777 0 4.71315859157867 0.0709341187277932 #8CB2FF
-1.93968817072743 0 3.4897732346895 0.195813199458107 #988BFF
-2.10100278531069 0 4.44772443890786 0.0880561412324371 #8FAEFF
-1.98870159820475 0 3.78984113503788 0.155838354669084 #9897FF
-1.71552248905602 1 1.78766751617795 0.615162448954805 #704DFF
-2.23231220576787 0 4.98987323617991 0.0492575703478181 #76C5E3
-2.03624784920757 0 4.02851144346842 0.127699547140297 #96A1FF
-1.95845931824805 0 3.85002930801115 0.160120726401215 #9890FF
-1.95025910201887 23 0.994837359173735 1.22854316196633 #988EFF
-2.01672426359705 0 4.06818258176869 0.127103697035148 #979DFF
-1.96817897431081 27 1.22807968591783 1.13142781497923 #9892FF
-1.80908690744004 7 1.17683518780874 1.01558942924395 #8969FF
-1.88969829906522 16 1.33676796890211 1.01295409913595 #957FFF
-1.93059608165966 20 1.01234023319975 1.20519978989373 #9789FF
-1.81238893015243 0 2.65575253172502 0.345460600739208 #8A6AFF
-2.16289495621929 0 4.83421090500597 0.0600947665484246 #85B9F9
-1.73997129557228 0 2.10015696528753 0.495261177196285 #7855FF
-2.02613969166248 0 3.87014194215994 0.145034927931994 #969FFF
-2.00248379298191 0 3.88734213198708 0.144413614883085 #979AFF
-2.16504109851636 63 0.902284241025588 1.44260782412531 #84BAF8
-1.79907778743478 0 2.58742534467078 0.362500720512135 #8766FF
-1.93933593238875 0 3.44253863160115 0.201877153714575 #988BFF
-1.9366352997646 0 3.44694687818074 0.201773783298829 #988BFF
-2.10254010673319 50 0.882586529398339 1.41453224205464 #8FAEFF
-1.8703470740685 14 1.36679748982866 0.983463951032089 #937AFF
-2.08121302371909 45 0.893482025845556 1.39035148316572 #91AAFF
-1.82973148819523 0 2.79711430305516 0.316496285148315 #8D6FFF
-2.0347582132088 0 4.28839773961031 0.109726434833492 #96A1FF
-1.9066482861879 0 3.43260713842234 0.211929954169071 #9683FF
-2.31711374626489 84 0.775545268543758 1.63618028416118 #61D1C5
-2.20237547776647 69 0.931144758377183 1.45880451351419 #7DC0ED
-2.02965041544854 37 0.933245796009599 1.3279147406815 #96A0FF
-2.11796646250357 52 0.871320021298264 1.43300516238082 #8CB1FF
-1.9924278803614 0 3.84445922095585 0.150036238735754 #9898FF
-2.08612405210356 0 4.38813771265525 0.0936312963149563 #91ABFF
-2.52908839715664 95 0.702956629651951 1.83092268438253 #26E873
-2.02329914811279 0 4.13053412594573 0.121350373195223 #969EFF
-2.11123021486379 53 0.995232773835687 1.35556886853172 #8DB0FF
-1.79784949373634 0 2.55426567477012 0.368328446252163 #8766FF
-2.03988365887591 40 0.933089430289521 1.33356020138568 #95A2FF
-1.78897338319361 0 2.51379321227717 0.379680933684207 #8563FF
-2.05367622279613 40 0.910771679435068 1.3616461173054 #94A5FF
-2.09159200063027 49 1.03817089665584 1.31906826778297 #90ACFF
-2.20543064237739 69 0.826104247640503 1.52416796305941 #7CC0EC
-1.89958189265895 0 3.40736838258745 0.217363341408774 #9681FF
-1.99096693147762 0 3.73199137342764 0.161818132677601 #9897FF
-1.90653915610723 0 3.25991553939541 0.230453129022033 #9683FF
-1.91474450323017 20 1.23117076733711 1.07757496132901 #9785FF
-2.12093462104974 0 4.50811252628543 0.0825835183479005 #8CB2FF
-2.33799122488232 86 0.89557060637548 1.58601104839079 #5BD3BD
-2.04629715284896 41 1.08329116744081 1.26181823022525 #95A3FF
-1.99098478902899 0 3.78596076022406 0.155908394202719 #9897FF
-1.79385374211871 0 2.53223050355561 0.374075247152743 #8665FF
-1.96774325724958 0 3.7129571292473 0.167031893808566 #9892FF
-1.90904606306301 0 3.3526682737596 0.218404498969493 #9684FF
-1.83378822386313 0 2.94229789201255 0.297470938754435 #8E70FF
-2.1509983552263 59 0.854329407150253 1.46595202189197 #87B7FD
-2.00971748719447 0 3.8224995414733 0.150506487880025 #979BFF
-1.78698594244713 0 2.45762824744233 0.391683574905283 #8463FF
-1.97084849824178 0 3.70423504997906 0.167145253457373 #9893FF
-1.94234248924987 22 1.34848660310376 1.06552593880318 #988CFF
-1.8392589647479 0 2.78072233646842 0.317153670437941 #8F72FF
-1.83383998798003 0 2.87285114264617 0.304381823847384 #8E70FF
-2.16860338428189 0 4.96068297831073 0.0544028038203606 #84BAF7
-1.95105292694728 0 3.63617895208441 0.178299108477931 #988EFF
-1.75082790901979 0 2.21556911649257 0.460389897146049 #7B58FF
-1.92346640292351 0 3.5529442600188 0.194714831265221 #9787FF
-1.80070364481575 6 1.62729392049468 0.809345318086456 #8867FF
-2.00054066806215 34 1.05132998878098 1.23460973875668 #9899FF
-2.08647261924244 0 4.65214252821403 0.0817420249334381 #91ABFF
-2.0901007691688 0 4.60490070273804 0.0818895007935602 #90ACFF
-2.13035238084662 0 4.67813242049495 0.0711632187442354 #8AB4FF
-1.90272266847535 0 3.38297888801057 0.217832616636533 #9682FF
-2.31416358816108 84 0.842189250705668 1.5881226086334 #62D0C6
-1.85457428911653 0 3.09920200358152 0.268736813158252 #9176FF
-1.9897669313385 0 4.02955754260076 0.137723459394847 #9897FF
-1.89958180813599 0 3.22620296947827 0.236117819583348 #9681FF
-1.7837935473499 4 1.79101752306218 0.734556031607723 #8462FF
-2.13059041680661 0 4.58018292181726 0.0769418070786883 #8AB4FF
-1.88582974034268 0 3.12000143029747 0.253589025464794 #947EFF
-1.97211214095381 0 3.7646807767319 0.161185275525985 #9893FF
-1.85252501967905 0 2.89833370846508 0.293867394920989 #9175FF
-2.313558828636 83 0.775812371102502 1.63642248396682 #62D0C6
-2.29599220177956 82 0.879594933513074 1.55664915874748 #67CECC
-1.91002912027967 0 3.48963145360163 0.205821792331324 #9684FF
-1.98114714982398 31 1.02816808027396 1.22855731429062 #9895FF
-2.24526651947805 75 0.968178360801373 1.47627277921829 #73C7DE
-2.2753137505408 80 0.812986459932966 1.57625743752428 #6CCBD4
-2.12543801267489 56 0.920858124490548 1.40308725258231 #8BB3FF
-1.85662632142272 0 2.86504109814797 0.300085937384173 #9176FF
-1.92354706531859 0 3.41984810873641 0.207097782930844 #9787FF
-1.99529739349376 30 0.955623241999222 1.28715154288684 #9898FF
-2.46453597413834 94 0.785658571151925 1.72915590508111 #38E28C
-1.79221715655051 0 2.53722316619758 0.373859104930519 #8664FF
-2.54806754184631 96 0.697519668164559 1.84948616748511 #22E96B
-2.38877818450423 90 0.747718401560825 1.70729677817962 #4DDAA9
-1.88877104925242 0 3.04594493030936 0.265614363654472 #957FFF
-1.97582011363464 0 3.91344569865877 0.149207543653335 #9894FF
-2.05710623411368 43 1.06082566191584 1.27788228324058 #94A5FF
-2.08971946987186 0 4.4726332313022 0.0878456402293617 #90ACFF
-2.10000290017658 0 4.7051591736966 0.0762536044476688 #8FAEFF
-2.94947776924597 100 0.608336829217301 2.1758014272001 #08FF00
-2.14180259283021 0 4.76707162876999 0.0655773743278706 #89B6FF
-2.03181367077545 37 1.20142405824945 1.20255733425134 #96A0FF
-2.16615262841175 0 4.97498248339171 0.0543301859459313 #84BAF8
-1.77381410359008 0 2.34737850780362 0.420634537060665 #815FFF
-2.53763929070574 96 0.786651239918114 1.78025238283186 #24E86F
-1.71138634735093 1 1.62521446441773 0.690078718654995 #6F4CFF
-1.99491880809062 0 3.72973227717118 0.161930583419817 #9898FF
-1.97128296540434 28 1.18070121228259 1.15009477928809 #9893FF
-1.80631910544251 0 2.68790195223218 0.344562765734891 #8968FF
-2.34499354951749 86 0.764188332781784 1.65967062971658 #59D4BA
-2.12545878739925 0 4.50541922395852 0.0826507271356181 #8BB3FF
-1.93046755011439 0 3.5852608944133 0.189081743852471 #9789FF
-2.11457909747244 54 0.948193215977209 1.37870498006812 #8DB1FF
-2.21414211149695 0 5.1189372529381 0.0434861532717033 #7AC2E9
-2.11389694715605 0 4.77718475677174 0.0707408983139258 #8DB0FF
-2.09945685157316 0 4.44867859303817 0.0879989782099177 #8FAEFF
-2.03461577212327 0 4.09690142521433 0.121678320255693 #96A1FF
-1.78490193695544 6 1.2337393291192 0.962305163989769 #8462FF
-2.00338156258641 0 4.04082041124877 0.132513171253796 #979AFF
-2.17054555324907 0 4.72884682835749 0.0659113714407926 #83BBF7
-2.02439506427134 38 1.0334279969458 1.26247634277924 #969FFF
-2.17820427886224 0 4.64866741227236 0.0716095274259262 #82BCF4
-1.91891479255322 0 3.17833833023887 0.242766381378635 #9786FF
-1.72329874163402 2 1.47725665028101 0.775710179756844 #734FFF
-1.97309447280249 27 1.28114808457628 1.11813532110504 #9893FF
-1.88139675578285 0 3.12768554359608 0.253168102343678 #947DFF
-2.32962399784391 85 0.769883487390982 1.64849295501414 #5ED2C0
-1.91799671078365 0 3.28935397100381 0.225004967405606 #9786FF
-2.2529428823711 77 0.908121047969404 1.51060955791497 #71C8DC
-2.12065006853555 0 4.59602412421454 0.0767797122157629 #8CB2FF
-1.87755172162121 0 3.01437852335154 0.271086131097201 #947CFF
-2.05865750698757 43 1.08320553341296 1.26959391282115 #94A6FF
-1.97392527734703 0 3.75950630753875 0.161287131011073 #9893FF
-1.97489418095931 0 3.69657193734814 0.167276835793036 #9894FF
-2.11628730003599 53 0.876755830458248 1.42595893274566 #8DB1FF
-2.0971379298441 0 4.4526602844456 0.0879645968656903 #8FADFF
-1.99791377648513 0 3.77808566950951 0.156080769901155 #9899FF
-3.31661222131574 100 0.553143639292638 2.45586390331002 #90FF00
-2.2601984377564 0 5.20107138613672 0.0380932522704535 #70C9D9
-1.99940762652759 0 3.89370700261664 0.144341248048416 #9899FF
-2.09462693854048 49 1.08309143751279 1.30734407817396 #90ADFF
-1.80344640966759 7 1.4986679399381 0.857779842576424 #8868FF
-1.83053045457056 10 1.14763626875717 1.04485072504369 #8D6FFF
-2.2253754026625 72 0.968799258830281 1.46296644202832 #78C4E5
-1.77850744056729 0 2.41663966107544 0.403045243102869 #8260FF
-1.73448728991499 0 2.04864796357631 0.512507580863397 #7653FF
-1.93164125479239 23 1.16150200250077 1.12374319435537 #9889FF
-1.93366129040098 0 3.65045183835059 0.182974743042498 #988AFF
-1.89136462443524 0 3.1988695299662 0.241760626334465 #957FFF
-1.88875161195563 0 3.20640239520227 0.24146509597158 #957FFF
-1.85863727494218 14 1.21194951249616 1.03108889362881 #9177FF
-1.8356610451834 11 1.15366342659528 1.04461447852138 #8E71FF
-2.11914813191236 53 1.08586936720402 1.32752551947124 #8CB1FF
-1.94567429347203 24 1.00657333086456 1.21766839601132 #988DFF
-1.86144456298913 0 3.04794070366015 0.269978045797308 #9278FF
-2.24483570975658 0 5.2082085067177 0.0380344859781402 #73C7DF
-1.85652833473586 12 1.1029950880525 1.09452280398274 #9176FF
-1.88229458601419 0 3.23082988546583 0.240798996056854 #947DFF
-1.81546274669262 0 2.68219412304303 0.339688188662566 #8A6BFF
-2.16997774540797 0 4.82142527666214 0.0601681755000385 #84BBF7
-1.86963864709786 0 3.02392854861265 0.270807774405147 #937AFF
-2.07845270684599 0 4.40413496639438 0.0934467022238553 #92AAFF
-1.77424009798235 0 2.39895696070879 0.408667056395398 #815FFF
-1.87123791950656 15 1.09737537117642 1.10704028678336 #937AFF
-1.95616127999845 0 3.51860217076416 0.190549774644441 #988FFF
-2.1117009020944 0 4.30434586529921 0.0997187916293065 #8DB0FF
-1.88017014810185 15 1.36350716926074 0.994505530992295 #947CFF
-2.04142820015158 0 4.39356686540444 0.103971767828395 #95A2FF
-2.13508501236093 0 4.66777773204422 0.0712311194061494 #8AB4FF
-2.10499424512864 0 4.36759677456976 0.093913124708241 #8EAFFF
-2.14586702012778 0 4.57270115449623 0.0771264804253627 #88B6FE
-2.13664606097945 57 0.865560171352809 1.44806508816156 #89B5FF
-1.75264352461428 3 1.31871413461559 0.88844894042723 #7C59FF
-1.93040032482741 0 3.45653956800282 0.201403275828107 #9789FF
-1.86485101708052 0 3.03608841221364 0.270440516209267 #9278FF
-3.91859757052557 100 0.49314958279755 2.88225458889086 #FFE106
-2.23918081174768 75 0.892734667838756 1.50595485950768 #75C6E0
-1.94325065539402 25 1.118214952122 1.153500916061 #988CFF
-2.03376460372684 39 1.08041238655514 1.24879081458023 #96A1FF
-2.06576235343088 0 4.4804054179098 0.0929702542012482 #93A7FF
-1.92592148977953 20 1.01800616552037 1.19902194089307 #9788FF
-1.90673484649635 0 3.14430828652802 0.24840617519758 #9683FF
-1.94308218114594 23 1.29068610344019 1.08430434358027 #988CFF
-1.88541540638951 0 3.1653718053029 0.247441621159113 #947EFF
-1.80931567024085 0 2.62884658935368 0.351293528560578 #8969FF
-1.74103851373584 2 1.77139294565571 0.664633517406128 #7855FF
-2.01865843761446 37 1.03287950253841 1.25608525726334 #979DFF
-2.21311489457499 71 0.8992197740579 1.48415736179437 #7BC2E9
-2.09697595231078 0 4.5596876201059 0.0821708772459675 #8FADFF
-2.34838256108949 87 0.868203630446816 1.60269274841258 #58D5B9
-2.20235934915771 0 4.89406293456791 0.0547133849143625 #7DC0ED
-2.2081281937073 0 4.89260505818022 0.0547839705354938 #7CC1EB
-2.04511035322437 37 0.916347725655456 1.35111489002813 #95A3FF
-2.18833759939989 65 0.83183118584945 1.50851329511761 #80BEF1
-2.03565563255244 40 1.01701489169153 1.28031239423294 #96A1FF
-1.90928876169607 0 3.2563164625307 0.230605732890497 #9684FF
-2.3361810268494 86 0.871937306867974 1.58977814910498 #5CD3BE
-1.92314366971755 20 1.33227114551083 1.0502138258062 #9787FF
-2.03133996077858 0 4.10406039509573 0.121619079823084 #96A0FF
-2.03384818731307 37 0.927272704838123 1.33278449061135 #96A1FF
-1.71922629838073 1 1.83660707963746 0.598079249188547 #714EFF
-2.05140827669137 0 4.13974605790034 0.116255024725874 #94A4FF
-2.08079135106907 0 4.39783335420543 0.0934633596063294 #91AAFF
-1.90034606925675 19 1.17104077942436 1.08814308006362 #9682FF
-1.80358146163573 7 1.18786867932927 1.00326872385005 #8868FF
-1.91970691086443 0 3.49889319425051 0.200661609357629 #9787FF
-2.01333126917813 35 1.14070279097842 1.20946190620783 #979CFF
-1.81678978622366 8 1.49339715764762 0.874461327958059 #8B6BFF
-2.83207695931602 99 0.630469906459943 2.08227269366874 #00FB0E
-1.83515842361075 0 2.75251998940766 0.32285899606607 #8E70FF
-1.98056715906461 0 3.59669788537627 0.179340284723796 #9895FF
-1.94911638203035 26 1.07908746703059 1.17667733208245 #988EFF
-1.94468270280295 0 3.76049161662352 0.171360883688434 #988DFF
-1.82347365487709 0 2.70243072507907 0.334254857776533 #8C6DFF
-1.84010558568273 0 2.84782909668737 0.305116404407261 #8F72FF
-1.76483161535919 0 2.3432804415221 0.425656821653047 #7F5CFF
-1.93492857780204 24 1.05665424873559 1.17689823017418 #988AFF
-1.8406463305592 0 2.88787034204054 0.298979169587953 #8F72FF
-1.96445837592896 0 3.79706221940098 0.160732921513862 #9891FF
-2.03038806229205 39 1.0054621525803 1.2804608548086 #96A0FF
-2.14789728599492 58 0.854326732664898 1.46445561654762 #88B7FE
-1.85794602957441 0 3.15113707032448 0.262404294858678 #9177FF
-2.03704916616378 36 0.921998489776942 1.34212431824731 #95A1FF
-2.16573171956236 63 0.91542983381647 1.43648177464397 #84BAF8
-1.89534555854423 0 3.18940873290176 0.241910460478828 #9580FF
-1.79686741440674 0 2.52721528395534 0.374324909942309 #8766FF
-2.0545483011555 41 1.18777675664129 1.23413263316843 #94A5FF
-2.07208627335402 0 4.25526669877151 0.105003154069621 #92A8FF
-1.7751088848146 0 2.4353821735399 0.402197799061534 #825FFF
-1.93151585010825 0 3.3199416354996 0.219469815256626 #9889FF
-2.03000378381872 38 0.938829891157146 1.32198454086123 #96A0FF
-2.10639449270122 51 1.07696289617837 1.31705031163881 #8EAFFF
-2.00151357814276 31 0.950347848064666 1.29729718788085 #989AFF
-1.73813425097831 2 1.75063803285765 0.671021335435808 #7754FF
-2.21278208595528 70 0.820502646801812 1.5345452873229 #7BC2E9
-3.04648724811731 100 0.591815775170303 2.25234996849336 #21FF00
-1.93505483423086 0 3.40191622026897 0.207727973892907 #988AFF
-1.83010884710599 0 2.84160474961812 0.310229022455305 #8D6FFF
-1.94474224521199 0 3.48487842864624 0.196132773765553 #988DFF
-2.40299502329657 90 0.742336500257721 1.71947304530611 #49DBA4
-2.10616484612154 49 0.876858098220249 1.42013023632405 #8EAFFF
-2.34256821203764 86 0.764601495559302 1.6635354894612 #5AD4BB
-2.0130602735366 35 0.949998843227164 1.30422205626721 #979CFF
-2.04979084054018 40 1.1858954409367 1.22647277037827 #94A4FF
-2.10010343054245 49 0.882628689820025 1.41249174819981 #8FAEFF
-1.91337689294093 0 3.39397682537885 0.212517082693305 #9785FF
-2.07508622262231 0 4.56424504439743 0.0873257007637974 #92A9FF
-1.9480613068007 0 3.72881276060857 0.171861079764606 #988DFF
-1.71094008180548 1 1.66978674788385 0.667177327628202 #6F4BFF
-1.76041368557729 2 1.98835030915429 0.620746898393018 #7E5BFF
-1.73008029228727 2 1.66928655210137 0.694201416376151 #7552FF
-1.80194895397332 0 2.6155239451893 0.356710991834279 #8867FF
-1.87791184664754 0 3.05108344219159 0.265218318756322 #947CFF
-1.79100915267196 5 1.69805043359112 0.776493831084745 #8564FF
-2.18238291105919 65 0.991419923338241 1.41496474973679 #81BDF3
-1.73696326977959 0 2.08701631520277 0.500948787036161 #7754FF
-1.82298083007384 0 2.73705901406457 0.328109263914341 #8C6DFF
-2.24097552748439 75 0.809193148368519 1.55991636653152 #74C6E0
-1.93079987228877 0 3.69401015075625 0.182459150815444 #9789FF
-2.25975513314889 77 0.798244264516822 1.58344547869711 #70C9D9
-1.95832743660131 0 3.61573042778748 0.178644007584375 #9890FF
-1.75707538938616 1 2.23539070859066 0.503203241200989 #7D5AFF
-1.72590990376682 1 1.90792575874976 0.574421739755375 #7450FF
-1.88112897221551 14 1.46614436619162 0.962545394085971 #947DFF
-1.74731750908677 3 1.60915396309027 0.745108759026003 #7A57FF
-2.35757697400227 87 0.758911131568402 1.67562456353324 #56D6B5
-1.86845127699473 0 3.02808781374477 0.270850411203809 #9379FF
-1.83580696824921 0 2.81900466519961 0.310899131188443 #8E71FF
-1.99329302150493 0 3.91355413517348 0.144119321368642 #9898FF
-2.10874550979061 52 0.8826586906334 1.41765632196858 #8EB0FF
-1.75224136246901 0 2.21085756481406 0.460773165399043 #7C58FF
-2.02128517255293 0 3.77473280746361 0.156613974966293 #979EFF
-2.17216406828222 0 4.8161336274974 0.0601457849106634 #83BBF6
-2.10992838090303 53 0.893683348011155 1.40876147326616 #8EB0FF
-1.71298741368973 1 1.74227458735937 0.632443020127365 #6F4CFF
-2.10310864273677 0 4.36912781122659 0.0938775223328105 #8EAEFF
-2.53896592706107 96 0.806017129541391 1.77369235809858 #24E96F
-2.09813963905758 51 0.955291344166733 1.36142248208585 #8FAEFF
-1.92636328937841 0 3.36674869271664 0.213354186487634 #9788FF
-2.14962885994319 60 0.865435037279873 1.45531320384353 #87B7FD
-1.77779335810877 0 2.39160786022111 0.409050841304869 #8260FF
-1.95613328036364 0 3.56594171244618 0.184509852288454 #988FFF
-1.97807716262437 30 1.11190290761368 1.18744390507662 #9894FF
-2.15254245173557 0 4.87242934522467 0.0599372609941855 #87B7FC
-1.98086409274993 31 1.03920278546296 1.22292111262711 #9895FF
-1.89617578282784 0 3.35390256780982 0.22341666176998 #9581FF
-1.8074092800666 0 2.60152832250318 0.35721493664552 #8969FF
-2.37827682439213 89 0.904218618440246 1.60943517862156 #50D8AD
-2.01760926120083 35 1.19404067957618 1.19475184506402 #979DFF
-2.0588675142817 44 1.00856260907546 1.30236632321343 #94A6FF
-1.72611900329065 0 1.96884420782126 0.541193586101514 #7450FF
-2.13347489654001 0 4.57842630540322 0.0769732503684797 #8AB4FF
-1.85255517419349 13 1.26556637052683 1.00349719483684 #9175FF
-1.7731730497597 0 2.37284771928506 0.414652578291671 #815FFF
-2.13464715830223 57 0.871255947074806 1.44205686558063 #8AB4FF
-2.07021663372684 0 4.12914678166421 0.116581561754407 #92A8FF
-1.93594058061684 23 1.21687941447366 1.1046858998278 #988AFF
-1.9617296223132 0 3.66610662055011 0.172734983983859 #9891FF
